DD  MM YY HH MM SS NS Lat     EW       Lon  K1     K2     K3     K4     K5     K6     K7     K8     K9    K10    K11    K12    K13    K14    K15    K16    K17   Pres    Tpr    Hum    Thm   Tbrd  Ubat
29  7 10   4 56  5 N        0 E        0   7876   9723   5129   8015  13421   9034   8881  12078  10941   8968  10258   7119   7404   7228  10477  10080   7230      6      5      4      3      2  3.0
29  7 10   4 57  6 N        0 E        0   7887   9746   5138   8046  13471   9048   8909  12118  10969   8994  10275   7149   7421   7247  10510  10101   7255      6      5      4      3      2  3.0
29  7 10   4 58  7 N        0 E        0   7758   9584   5062   7918  13266   8927   8771  11931  10816   8870  10141   7022   7325   7152  10369   9966   7154      6      5      4      3      2  3.0
29  7 10   4 59  8 N        0 E        0   7828   9651   5111   7993  13445   9035   8886  12039  10911   8954  10265   7084   7423   7240  10491  10081   7231      6      5      4      3      2  3.0
29  7 10   5  0  9 N        0 E        0   7714   9498   5031   7875  13270   8937   8774  11887  10782   8847  10141   6989   7318   7143  10342   9948   7140      6      5      4      3      2  3.0
29  7 10   5  1 36 N        0 E        0   7805   9608   5083   7970  13471   9029   8910  12011  10888   8940  10253   7073   7413   7231  10444  10058   7228      6      5      4      3      2  2.9
29  7 10   5  2 37 N        0 E        0   7780   9576   5071   7948  13465   9046   8900  11990  10876   8935  10250   7090   7405   7231  10455  10060   7225      6      5      4      3      2  3.0
29  7 10   5  3 38 N        0 E        0   7668   9422   5006   7832  13235   8925   8754  11857  10747   8835  10139   7005   7321   7148  10337   9941   7135      6      5      4      3      2  3.0
29  7 10   5  4 39 N        0 E        0   7656   9415   5004   7834  13216   8914   8733  11832  10735   8823  10118   6997   7308   7137  10337   9932   7128      6      5      4      3      2  3.0
29  7 10   5  5 40 N        0 E        0   4849     23     38     18     32      0     29   1539      7      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5  6 41 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5  7 42 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5  8 43 N        0 E        0      9     18     38     18     32      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5  9 44 N        0 E        0      9     18     37     18     32      0     29      8      7      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5 10 45 N        0 E        0   2987   3737   1015   1474     36      0     29   6835   1455   1733   1200    119      0    138   1104   2577      0      6      5      4      3      2  3.0
29  7 10   5 11 46 N        0 E        0      9     18     37     17     31      0     28      7      7      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5 12 47 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   5 13 48 N        0 E        0      8     18     37     17     32      1     29      8      7      0      0      0      0      0      1      0      0      6      5      4      3      2  3.0
29  7 10   5 23 30 N        0 E        0   7552   9202   4951   7784  13507   9078   8941  11880  10816   8932  10324   6883   7466   7273  10468  10107   7264      6      5      4      3      2  2.9
29  7 10   5 24 31 N        0 E        0   7405   9007   4866   7638  13237   8938   8755  11665  10625   8775  10142   6762   7333   7135  10285   9934   7147      6      5      4      3      2  3.0
29  7 10   5 25 32 N        0 E        0   7484   9093   4910   7716  13385   9022   8862  11794  10743   8874  10252   6840   7409   7210  10383  10035   7214      6      5      4      3      2  3.0
29  7 10   5 26 33 N        0 E        0   7490   9104   4928   7740  13430   9066   8888  11841  10781   8911  10306   6871   7439   7244  10430  10081   7243      6      5      4      3      2  3.0
29  7 10   5 27 34 N        0 E        0   7526   9150   4933   7763  13512   9086   8955  11875  10811   8933  10337   6885   7473   7270  10463  10127   7280      6      5      4      3      2  3.0
29  7 10   5 28 35 N        0 E        0   7491   9106   4913   7729  13466   9054   8911  11813  10762   8899  10297   6856   7443   7246  10413  10076   7241      6      5      4      3      2  3.0
29  7 10   5 29 36 N        0 E        0   7542   9164   4951   7779  13551   9130   8971  11895  10852   8962  10372   6933   7505   7313  10500  10165   7302      6      5      4      3      2  3.0
29  7 10   5 30 37 N        0 E        0   7392   8972   4859   7649  13369   9006   8848  11717  10695   8836  10236   6814   7395   7202  10336  10008   7192      6      5      4      3      2  3.0
29  7 10   5 31 38 N        0 E        0   7510   9100   4924   7751  13610   9155   9013  11885  10839   8962  10392   6896   7523   7320  10507  10183   7324      6      5      4      3      2  3.0
29  7 10   5 32 39 N        0 E        0   7468   9022   4908   7732  13586   9168   9002  11869  10825   8952  10398   6896   7516   7314  10488  10160   7317      6      5      4      3      2  3.0
29  7 10   5 33 40 N        0 E        0   7330   8862   4814   7586  13395   9007   8865  11646  10620   8790  10222   6755   7392   7197  10305   9992   7187      6      5      4      3      2  3.0
29  7 10   5 34 41 N        0 E        0   7361   8880   4836   7615  13465   9086   8914  11724  10713   8883  10325   6774   7467   7263  10399  10084   7255      6      5      4      3      2  3.0
29  7 10   5 35 42 N        0 E        0   7257   8750   4762   7512  13344   8966   8826  11551  10546   8738  10177   6675   7365   7163  10253   9954   7169      6      5      4      3      2  3.0
29  7 10   5 36 43 N        0 E        0   7236   8712   4753   7486  13297   8975   8806  11532  10535   8744  10196   6667   7371   7168  10256   9949   7156      6      5      4      3      2  3.0
29  7 10   5 37 44 N        0 E        0   7177   8621   4707   7423  13271   8944   8788  11458  10463   8683  10149   6616   7349   7144  10211   9915   7132      6      5      4      3      2  3.0
29  7 10   5 38 45 N        0 E        0   7141   8564   4677   7375  13228   8912   8761  11385  10407   8646  10116   6569   7327   7120  10154   9874   7105      6      5      4      3      2  3.0
29  7 10   5 39 46 N        0 E        0   7105   8530   4655   7352  13175   8868   8721  11343  10379   8615  10062   6517   7289   7086  10120   9840   7076      6      5      4      3      2  3.0
29  7 10   5 40 47 N        0 E        0   7131   8563   4680   7392  13247   8923   8770  11416  10440   8673  10124   6610   7338   7128  10176   9880   7109      6      5      4      3      2  3.0
29  7 10   5 41 48 N        0 E        0   7085   8493   4653   7345  13173   8880   8714  11342  10372   8633  10085   6579   7297   7092  10133   9842   7082      6      5      4      3      2  3.0
29  7 10   5 42 49 N        0 E        0   7117   8506   4673   7379  13274   8957   8776  11402  10429   8680  10157   6627   7339   7134  10178   9891   7128      6      5      4      3      2  3.0
29  7 10   5 43 50 N        0 E        0   7019   8395   4609   7276  13105   8841   8669  11256  10304   8587  10050   6535   7266   7067  10077   9805   7054      6      5      4      3      2  3.0
29  7 10   5 44 51 N        0 E        0   7134   8510   4680   7387  13364   9015   8839  11442  10469   8730  10222   6664   7408   7205  10272   9993   7195      6      5      4      3      2  3.0
29  7 10   5 45 52 N        0 E        0   7044   8396   4624   7299  13209   8921   8746  11318  10365   8636  10121   6635   7325   7128  10152   9877   7109      6      5      4      3      2  3.0
29  7 10   5 46 53 N        0 E        0   7150   8478   4674   7396  13583   9164   9002  11510  10546   8812  10374   6762   7513   7306  10348  10100   7280      6      5      4      3      2  3.0
29  7 10   5 47 54 N        0 E        0   6963   8251   4555   7212  13252   8929   8768  11205  10280   8596  10108   6571   7330   7126  10105   9858   7100      6      5      4      3      2  3.0
29  7 10   5 48 55 N        0 E        0   7134   8428   4657   7363  13612   9173   9029  11483  10534   8817  10397   6708   7537   7327  10354  10122   7295      6      5      4      3      2  3.0
29  7 10   5 49 56 N        0 E        0   6849   8097   4477   7095  13116   8823   8671  11037  10130   8476   9997   6438   7242   7041   9970   9751   7029      6      5      4      3      2  3.0
29  7 10   5 50 57 N        0 E        0   6941   8196   4541   7184  13282   8959   8796  11208  10287   8611  10152   6526   7361   7152  10121   9887   7129      6      5      4      3      2  3.0
29  7 10   5 51 58 N        0 E        0   6947   8203   4547   7196  13334   8998   8834  11220  10294   8630  10200   6548   7399   7182  10154   9927   7156      6      5      4      3      2  3.0
29  7 10   5 52 59 N        0 E        0   6933   8202   4539   7187  13273   8947   8794  11227  10296   8618  10157   6526   7349   7134  10127   9888   7132      6      5      4      3      2  3.0
29  7 10   5 54  0 N        0 E        0   6904   8164   4523   7172  13259   8929   8777  11175  10258   8590  10117   6510   7347   7134  10087   9865   7114      6      5      4      3      2  3.0
29  7 10   5 55  1 N        0 E        0   6838   8060   4471   7092  13197   8884   8741  11078  10181   8525  10063   6444   7299   7090  10019   9801   7069      6      5      4      3      2  3.0
29  7 10   5 56  2 N        0 E        0   6855   8083   4483   7109  13212   8909   8760  11113  10214   8562  10094   6472   7321   7115  10062   9850   7106      6      5      4      3      2  3.0
29  7 10   5 57  3 N        0 E        0   6833   8043   4469   7085  13190   8907   8749  11094  10196   8537  10088   6469   7325   7111  10043   9834   7095      6      5      4      3      2  3.0
29  7 10   5 58  4 N        0 E        0   6824   8044   4479   7102  13199   8905   8729  11097  10192   8546  10080   6474   7312   7103  10051   9821   7085      6      5      4      3      2  3.0
29  7 10   5 59  5 N        0 E        0      9     18     38     18     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  0  6 N        0 E        0      8     18     37     17     31      0     28      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  1  7 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  2  8 N        0 E        0      8     18     37     17     31      0     30      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  3  9 N        0 E        0      9     18     37     17     31      0     28      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  4 10 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  5 11 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  6 12 N        0 E        0      8     18     37     18     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  7 13 N        0 E        0      8     18     37     17     31      0     29      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  8 14 N        0 E        0      9     18     37     17     31      0     28      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6  9 15 N        0 E        0      8     17     36     17     30      0     28      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6 10 16 N        0 E        0      9     18     37     17     30      0     28      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
29  7 10   6 37 51 N        0 E        0   6037   6757   3996   6409  12986   8757   8609  10359   9638   8208   9938   6022   7223   6997   9701   9608   6961      6      5      4      3      2  2.9
29  7 10   6 38 52 N        0 E        0   5973   6662   3950   6330  12917   8722   8588  10266   9567   8160   9887   5970   7183   6947   9613   9548   6914      6      5      4      3      2  3.0
